system_key,label,is_anomaly,consensus_rank,consensus_score,method_vote_count,output_file,image_path,rank,score,source_id,source_image,system,paired_mask_file,x,y,generation_method,blue_marker_ratio,border_foreground_ratio,center_foreground_ratio,contrast,dirty_mark_center_score,dirty_mark_found,dirty_mark_margin_score,dirty_mark_ratio,edge_density,entropy,estimated_background_ratio,exposure_score,flat_ratio,foreground_ratio,high_frequency_energy,laplacian_variance,largest_component_area,largest_component_ratio,largest_flat_background_ratio,local_std_mean,material_border_ratio,material_center_ratio,material_largest_component_area,material_largest_component_ratio,material_ratio,mean_brightness,quality_gate_pass,read_ok,tenengrad,manifest_path,isolation_forest_score,isolation_forest_norm,isolation_forest_rank,isolation_forest_flag,lof_score,lof_norm,lof_rank,lof_flag,pca_score,pca_norm,pca_rank,pca_flag,feature_columns
system_1_opencv_content_contour,clean_negative,0,35,0.65210399,0,clean_negative/clean_12_13.jpg,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\clean_negative\clean_12_13.jpg,252,0.64831219,12,12.jpg,system_1_opencv_content_contour,,685,959,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.58758063,0.00000000,0.00000000,0.00000000,0.00000000,0.12863159,0.68465217,0.15502930,0.99637604,0.20300293,1.00000000,0.18382931,479.13566708,65536.00000000,1.00000000,0.12530518,9.97546673,0.72348633,0.97875977,55353.00000000,0.84461975,0.84497070,134.55787659,1.00000000,1.00000000,5094.57714844,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\selected_manifest.csv,0.53963790,0.84710533,34,0,1.31163773,0.62420490,56,0,0.00003100,0.48500172,59,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,36,0.64721620,1,clean_negative/clean_12_5.jpg,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\clean_negative\clean_12_5.jpg,244,0.69021470,12,12.jpg,system_1_opencv_content_contour,,0,96,sliding_window_clean,0.00000000,0.94687500,1.00000000,19.30937933,0.00000000,0.00000000,0.00000000,0.00000000,0.12651062,0.70483716,0.11708069,0.97806549,0.15852356,0.98533630,0.17712046,327.18113591,64575.00000000,0.98533630,0.05320740,9.11905289,0.74311523,0.99414062,57792.00000000,0.88183594,0.88291931,186.49649048,1.00000000,1.00000000,3475.10107422,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\selected_manifest.csv,0.54166471,0.85775317,31,0,1.01925073,0.08389542,210,0,0.00006044,1.00000000,11,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,37,0.63759068,1,clean_negative/clean_15_57.jpg,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\clean_negative\clean_15_57.jpg,163,0.88355035,15,15.jpg,system_1_opencv_content_contour,,267,1136,sliding_window_clean,0.00000000,0.99990234,0.99792480,23.77391461,0.00000000,0.00000000,0.00000000,0.00000000,0.20278931,0.75116936,0.02333069,0.96685028,0.02973938,0.99821472,0.25257164,513.34986874,65419.00000000,0.99821472,0.01211548,13.67289925,0.94575195,0.99316406,64007.00000000,0.97666931,0.97666931,178.93661499,1.00000000,1.00000000,7208.08496094,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\selected_manifest.csv,0.50751059,0.67832490,68,0,1.82818105,1.00000000,9,1,0.00001726,0.23444713,146,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,38,0.61293650,1,clean_negative/clean_4_116.jpg,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\clean_negative\clean_4_116.jpg,229,0.76153901,4,4.jpg,system_1_opencv_content_contour,,528,384,sliding_window_clean,0.00000000,0.98559570,1.00000000,14.48805970,0.00000000,0.00000000,0.00000000,0.00000000,0.05529785,0.64342141,0.10447693,0.99809265,0.17587280,0.99491882,0.20929375,104.42552184,65203.00000000,0.99491882,0.04244995,7.45093679,0.85590820,0.90179443,58588.00000000,0.89398193,0.89552307,176.96646118,1.00000000,1.00000000,1869.19482422,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\selected_manifest.csv,0.57838625,1.00000000,5,1,1.06860354,0.17509574,180,0,0.00004080,0.66371377,39,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,39,0.61078924,0,clean_negative/clean_10_40.jpg,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\clean_negative\clean_10_40.jpg,25,0.96598446,10,10.jpg,system_1_opencv_content_contour,,724,475,sliding_window_clean,0.00000000,1.00000000,1.00000000,28.38193818,0.00000000,0.00000000,0.00000000,0.00000000,0.24615479,0.79774125,0.00096130,0.98901367,0.00436401,1.00000000,0.24183513,879.47936568,65536.00000000,1.00000000,0.00000000,16.10116577,1.00000000,0.99884033,65473.00000000,0.99903870,0.99903870,156.20065308,1.00000000,1.00000000,10379.29101562,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\selected_manifest.csv,0.53447254,0.81996916,37,0,1.26239953,0.53321636,75,0,0.00003068,0.47918221,62,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,40,0.60660532,1,clean_negative/clean_4_149.jpg,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\clean_negative\clean_4_149.jpg,162,0.88695275,4,4.jpg,system_1_opencv_content_contour,,528,528,sliding_window_clean,0.00000000,0.99814453,1.00000000,18.07771399,0.00000000,0.00000000,0.00000000,0.00000000,0.06214905,0.69728843,0.04753113,0.99851227,0.12071228,0.99971008,0.14437030,115.96723506,65517.00000000,0.99971008,0.00318909,7.98876953,0.91318359,0.96063232,62395.00000000,0.95207214,0.95246887,165.75602722,1.00000000,1.00000000,1977.90771484,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\selected_manifest.csv,0.49580191,0.61681346,78,0,1.58852902,1.00000000,12,1,0.00001554,0.20300250,163,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,41,0.60498148,1,clean_negative/clean_2_24.jpg,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\clean_negative\clean_2_24.jpg,200,0.81594072,2,2.jpg,system_1_opencv_content_contour,,760,1131,sliding_window_clean,0.00000000,0.96904297,1.00000000,17.73074511,0.00000000,0.00000000,0.00000000,0.00000000,0.06486511,0.66333854,0.07362366,0.99927521,0.17472839,0.99397278,0.19113740,129.46163679,65141.00000000,0.99397278,0.01264954,8.06827354,0.85908203,0.91101074,60532.00000000,0.92364502,0.92637634,131.61853027,1.00000000,1.00000000,2589.21191406,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\selected_manifest.csv,0.56022241,0.95524580,18,1,1.01115329,0.06893195,215,0,0.00004776,0.79076670,26,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,42,0.59615811,0,clean_negative/clean_10_39.jpg,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\clean_negative\clean_10_39.jpg,53,0.95689692,10,10.jpg,system_1_opencv_content_contour,,676,475,sliding_window_clean,0.00000000,1.00000000,1.00000000,28.68545907,0.00000000,0.00000000,0.00000000,0.00000000,0.24401855,0.79681118,0.00482178,0.98733521,0.00978088,1.00000000,0.23607613,897.62283903,65536.00000000,1.00000000,0.00000000,15.92232895,0.99711914,0.99884033,65220.00000000,0.99517822,0.99517822,154.15258789,1.00000000,1.00000000,10347.00000000,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\selected_manifest.csv,0.53796626,0.83832340,35,0,1.25243120,0.51479564,83,0,0.00002828,0.43535529,72,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,43,0.59405269,1,clean_negative/clean_12_9.jpg,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\clean_negative\clean_12_9.jpg,209,0.80546879,12,12.jpg,system_1_opencv_content_contour,,685,919,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.19125232,0.00000000,0.00000000,0.00000000,0.00000000,0.14765930,0.71113777,0.08354187,0.99534607,0.13531494,1.00000000,0.19567013,571.22848901,65536.00000000,1.00000000,0.03918457,11.31032944,0.80498047,0.99835205,60046.00000000,0.91622925,0.91645813,136.05285645,1.00000000,1.00000000,6115.90332031,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\selected_manifest.csv,0.47726177,0.51941309,102,0,1.46915347,0.91528232,20,1,0.00002346,0.34746267,92,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,44,0.58531959,1,clean_negative/clean_4_70.jpg,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\clean_negative\clean_4_70.jpg,254,0.59572926,4,4.jpg,system_1_opencv_content_contour,,192,240,sliding_window_clean,0.00000000,0.95581055,1.00000000,18.05323802,0.00000000,0.00000000,0.00000000,0.00000000,0.05934143,0.68310579,0.17167664,0.98706818,0.23059082,0.98951721,0.15385816,86.97730415,64795.00000000,0.98869324,0.07975769,7.56422424,0.69589844,0.95056152,53878.00000000,0.82211304,0.82832336,186.97656250,1.00000000,1.00000000,2039.16833496,BacktestSelection\run_20260617_163620\system_1_opencv_content_contour\selected_manifest.csv,0.61977636,1.00000000,8,1,1.14058761,0.30811698,145,0,0.00002896,0.44784180,70,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
