system_key,label,is_anomaly,consensus_rank,consensus_score,method_vote_count,output_file,image_path,rank,score,source_id,source_image,system,paired_mask_file,x,y,generation_method,blue_marker_ratio,border_foreground_ratio,center_foreground_ratio,contrast,dirty_mark_center_score,dirty_mark_found,dirty_mark_margin_score,dirty_mark_ratio,edge_density,entropy,estimated_background_ratio,exposure_score,flat_ratio,foreground_ratio,high_frequency_energy,laplacian_variance,largest_component_area,largest_component_ratio,largest_flat_background_ratio,local_std_mean,material_border_ratio,material_center_ratio,material_largest_component_area,material_largest_component_ratio,material_ratio,mean_brightness,quality_gate_pass,read_ok,tenengrad,manifest_path,isolation_forest_score,isolation_forest_norm,isolation_forest_rank,isolation_forest_flag,lof_score,lof_norm,lof_rank,lof_flag,pca_score,pca_norm,pca_rank,pca_flag,feature_columns
system_1_opencv_content_contour,clean_negative,1,11,0.83650440,2,clean_negative/clean_7_58.jpg,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\clean_negative\clean_7_58.jpg,256,0.57818452,7,7.jpg,system_1_opencv_content_contour,,144,1220,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.70770196,0.00000000,0.00000000,0.00000000,0.00000000,0.10583496,0.75295568,0.16450500,0.98264313,0.20468140,0.99978638,0.14854223,183.50747618,65522.00000000,0.99978638,0.14469910,9.66798592,0.62709961,0.99328613,54728.00000000,0.83508301,0.83549500,171.27893066,1.00000000,1.00000000,3660.95898438,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\selected_manifest.csv,0.58489317,1.00000000,13,1,1.24955212,0.50951319,84,0,0.00006692,1.00000000,6,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,1,12,0.83260550,2,clean_negative/clean_4_55.jpg,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\clean_negative\clean_4_55.jpg,258,0.56224425,4,4.jpg,system_1_opencv_content_contour,,144,192,sliding_window_clean,0.00000000,0.99985352,1.00000000,17.94664424,0.00000000,0.00000000,0.00000000,0.00000000,0.05975342,0.68721072,0.17672729,0.98519897,0.23733521,0.99989319,0.15212317,82.68749661,65529.00000000,0.99989319,0.13244629,7.49837065,0.66630859,0.97039795,53603.00000000,0.81791687,0.82327271,189.66477966,1.00000000,1.00000000,1970.34106445,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\selected_manifest.csv,0.58196575,1.00000000,12,1,1.32037552,0.64043153,51,0,0.00005149,0.85738498,19,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,1,13,0.82237516,2,clean_negative/clean_4_84.jpg,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\clean_negative\clean_4_84.jpg,257,0.56556507,4,4.jpg,system_1_opencv_content_contour,,202,278,sliding_window_clean,0.00000000,0.94448242,1.00000000,17.90888361,0.00000000,0.00000000,0.00000000,0.00000000,0.06391907,0.67491500,0.19448853,0.98718262,0.23707581,0.96769714,0.15708113,93.00251768,62465.00000000,0.95314026,0.06837463,7.67555904,0.68784180,0.94946289,51815.00000000,0.79063416,0.80551147,186.52484131,1.00000000,1.00000000,2111.75878906,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\selected_manifest.csv,0.63610264,1.00000000,14,1,1.22662148,0.46712548,100,0,0.00006509,1.00000000,8,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,1,14,0.78814947,2,clean_negative/clean_11_38.jpg,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\clean_negative\clean_11_38.jpg,286,0.71600080,11,11.jpg,system_1_opencv_content_contour,,748,682,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.16356755,0.00000000,0.00000000,0.00000000,0.00000000,0.07009888,0.71747088,0.13198853,0.99855042,0.21871948,1.00000000,0.13098317,139.17110273,65536.00000000,1.00000000,0.01684570,7.93954086,0.83046875,0.89263916,56876.00000000,0.86785889,0.86801147,136.76679993,1.00000000,1.00000000,2473.33544922,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\selected_manifest.csv,0.55584171,0.94365797,21,1,1.20155544,0.42079045,110,0,0.00006402,1.00000000,14,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,1,15,0.78551008,0,clean_negative/clean_7_16.jpg,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\clean_negative\clean_7_16.jpg,241,0.70268559,7,7.jpg,system_1_opencv_content_contour,,192,986,sliding_window_clean,0.00000000,0.99970703,0.99737549,19.16030909,0.00000000,0.00000000,0.00000000,0.00000000,0.11103821,0.66608826,0.11662292,0.98317719,0.15776062,0.99571228,0.26998109,200.73462326,65255.00000000,0.99571228,0.04090881,10.47766781,0.77060547,0.92279053,57873.00000000,0.88307190,0.88337708,174.01570129,1.00000000,1.00000000,4317.01367188,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\selected_manifest.csv,0.54259167,0.87278619,27,0,1.36133006,0.71613675,36,0,0.00004656,0.76760729,28,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,1,16,0.78256836,1,clean_negative/clean_11_43.jpg,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\clean_negative\clean_11_43.jpg,266,0.77399555,11,11.jpg,system_1_opencv_content_contour,,700,728,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.74691092,0.00000000,0.00000000,0.00000000,0.00000000,0.08711243,0.72442611,0.10290527,0.99759674,0.20028687,1.00000000,0.12786932,173.16167372,65536.00000000,1.00000000,0.00007629,8.73596764,0.90947266,0.89672852,58731.00000000,0.89616394,0.89709473,136.15431213,1.00000000,1.00000000,3029.54785156,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\selected_manifest.csv,0.52965826,0.80360804,35,0,1.26826108,0.54409703,71,0,0.00006659,1.00000000,1,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,1,17,0.77487761,2,clean_negative/clean_7_31.jpg,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\clean_negative\clean_7_31.jpg,236,0.72146320,7,7.jpg,system_1_opencv_content_contour,,174,1127,sliding_window_clean,0.00000000,0.99990234,0.99896240,20.63934415,0.00000000,0.00000000,0.00000000,0.00000000,0.10852051,0.70246077,0.10336304,0.98096466,0.14620972,0.99577332,0.22751947,201.27262538,65259.00000000,0.99577332,0.06063843,10.30896664,0.78847656,0.97589111,58733.00000000,0.89619446,0.89663696,174.35748291,1.00000000,1.00000000,4014.04492188,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\selected_manifest.csv,0.49607655,0.62398628,70,0,1.46189376,0.90203056,21,1,0.00004827,0.79861599,23,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,1,18,0.77262627,2,clean_negative/clean_4_190.jpg,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\clean_negative\clean_4_190.jpg,238,0.70736221,4,4.jpg,system_1_opencv_content_contour,,384,1001,sliding_window_clean,0.00000000,0.99409180,1.00000000,17.08411901,0.00000000,0.00000000,0.00000000,0.00000000,0.05569458,0.67800919,0.13198853,0.99904633,0.21025085,0.99815369,0.17295694,125.93477667,65415.00000000,0.99815369,0.06468201,7.31816483,0.78789062,0.94995117,56858.00000000,0.86758423,0.86801147,138.87553406,1.00000000,1.00000000,2159.34619141,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\selected_manifest.csv,0.55756087,0.95285342,19,1,1.27932215,0.56454362,66,0,0.00004837,0.80048179,22,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,1,19,0.75928762,1,clean_negative/clean_9_132.jpg,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\clean_negative\clean_9_132.jpg,267,0.74308177,9,9.jpg,system_1_opencv_content_contour,,0,899,sliding_window_clean,0.00000000,1.00000000,1.00000000,25.37470615,0.00000000,0.00000000,0.00000000,0.00000000,0.19416809,0.77219510,0.08293152,0.96917725,0.08714294,1.00000000,0.16848278,535.43731418,65536.00000000,1.00000000,0.07850647,11.70985222,0.79096680,0.99914551,60096.00000000,0.91699219,0.91706848,184.54804993,1.00000000,1.00000000,5530.11328125,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\selected_manifest.csv,0.49851809,0.63704558,68,0,1.43286513,0.84837062,22,1,0.00004793,0.79244666,25,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,1,20,0.75616721,1,clean_negative/clean_2_10.jpg,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\clean_negative\clean_2_10.jpg,250,0.65816680,2,2.jpg,system_1_opencv_content_contour,,48,96,sliding_window_clean,0.00000000,0.99902344,0.99908447,18.17630649,0.00000000,0.00000000,0.00000000,0.00000000,0.11413574,0.69415299,0.13502502,0.97543335,0.15686035,0.99887085,0.21154463,212.41129967,65462.00000000,0.99887085,0.05560303,8.98282051,0.74165039,0.98248291,56677.00000000,0.86482239,0.86497498,193.08546448,1.00000000,1.00000000,3125.01977539,BacktestSelection\run_20260617_231439\system_1_opencv_content_contour\selected_manifest.csv,0.54261153,0.87289243,26,0,1.25289049,0.51568421,82,0,0.00005273,0.87992500,18,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
